document;year;president;party;sentence;word_scores;compound;pos;neu;neg;but_count
1893-Cleveland;1893;Cleveland;Democratic;i deem it fitting on this occasion, while indicating the opinion i hold concerning public questions of present importance, to also briefly refer to the existence of certain conditions and tendencies among our people which seem to menace the integrity and usefulness of their government.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 1.6, 0, 1.2, 0, 0, 0};0,637;0,179;0,760;0,061;0
1893-Cleveland;1893;Cleveland;Democratic;while every american citizen must contemplate with the utmost pride and enthusiasm the growth and expansion of our country, the sufficiency of our institutions to stand against the rudest shocks of violence, the wonderful thrift and enterprise of our people, and the demonstrated superiority of our free government, it behooves us to constantly watch for every symptom of insidious infirmity that threatens our national vigor.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 1.9, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, -1.6, 0, -3.1, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 1.1};0,681;0,225;0,626;0,148;0
1893-Cleveland;1893;Cleveland;Democratic;the strong man who in the confidence of sturdy health courts the sternest activities of life and rejoices in the hardihood of constant labor may still have lurking near his vitals the unheeded disease that dooms him to sudden collapse.;{0, 2.3, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, 1.1, 0, 0, 0, 0, -1.1, 0, 0, 0, -2.2};0,718;0,229;0,640;0,132;0
1893-Cleveland;1893;Cleveland;Democratic;it can not be doubted that,our stupendous achievements as a people and our country's robust strength have given rise to heedlessness of those laws governing our national health which we can no more evade than human life can escape the laws of god and nature.;{0, 0, 0, 0, 0.814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 1.1, 0, 0};0,791;0,214;0,744;0,042;0
1893-Cleveland;1893;Cleveland;Democratic;manifestly nothing is more vital to our supremacy as a nation and to the beneficent purposes of our government than a sound and stable currency.;{0, 0, 0, 0, -1.10482, 0, 0, 0.2, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0};0,557;0,225;0,705;0,071;0
1893-Cleveland;1893;Cleveland;Democratic;its exposure to degradation should at once arouse to activity the most enlightened statesmanship, and the danger of depreciation in the purchasing power of the wages paid to toil should furnish the strongest incentive to prompt and conservative precaution.;{0, 0, 0, -2.4, 0, 0, 0, 0, 0, 0, 0, 0, 2.493, 0, 0, 0, -2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 1.5, 0, 0, 0, 0, 0};0,272;0,179;0,684;0,137;0
1893-Cleveland;1893;Cleveland;Democratic;in dealing with our present embarrassing situation as related to this subject we will be wise if we temper our confidence and faith in our national strength and resources with the frank concession that even these will not permit us to defy with impunity the inexorable laws of finance and trade.;{0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, -1.8, 0, 2.3, 0, 1.8, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,791;0,197;0,717;0,086;0
1893-Cleveland;1893;Cleveland;Democratic;at the same time, in our efforts to adjust differences of opinion we should be free from intolerance or passion, and our judgments should be unmoved by alluring phrases and unvexed by selfish interests.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 1};0,637;0,200;0,725;0,075;0
1893-Cleveland;1893;Cleveland;Democratic;i am confident that such an approach to the subject will result in prudent and effective remedial legislation.;{0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0};0,743;0,283;0,717;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;in the meantime, so far as the executive branch of the government can intervene, none of the powers with which it is invested will be withheld when their exercise is deemed necessary to maintain our national credit or avert financial disaster.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, -0.7, 0, -3.1};-0,494;0,056;0,819;0,125;0
1893-Cleveland;1893;Cleveland;Democratic;closely related to the exaggerated confidence in our country's greatness which tends to a disregard of the rules of national safety, another danger confronts us not less serious.;{0, 0, 0, 0, -0.4, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 1.8, 0, -2.4, -0.9, 0, 0, 0, 0.00518};-0,177;0,193;0,569;0,238;0
1893-Cleveland;1893;Cleveland;Democratic;i refer to the prevalence of a popular disposition to expect from the operation of the government especial and direct individual advantages.;{0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5};0,649;0,209;0,791;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;the verdict of our voters which condemned the injustice of maintaining protection for protection's sake enjoins upon the people's servants the duty of exposing and destroying the brood of kindred evils which are the unwholesome progeny of paternalism.;{0, 0.6, 0, 0, 0, 0, -1.9, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, -2.6, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, 0};-0,937;0,032;0,645;0,323;0
1893-Cleveland;1893;Cleveland;Democratic;this is the bane of republican institutions and the constant peril of our government by the people.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0};-0,402;0,000;0,856;0,144;0
1893-Cleveland;1893;Cleveland;Democratic;it degrades to the purposes of wily craft the plan of rule our fathers established and bequeathed to us as an object of our love and veneration.;{0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2, 0, 0};0,273;0,130;0,774;0,096;0
1893-Cleveland;1893;Cleveland;Democratic;it perverts the patriotic sentiments of our countrymen and tempts them to pitiful calculation of the sordid gain to be derived from their government's maintenance.;{0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0};-0,557;0,105;0,679;0,216;0
1893-Cleveland;1893;Cleveland;Democratic;it undermines the self-reliance of our people and substitutes in its place dependence upon governmental favoritism.;{0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7};-0,178;0,094;0,773;0,133;0
1893-Cleveland;1893;Cleveland;Democratic;it stifles the spirit of true americanism and stupefies every ennobling trait of american citizenship.;{0, 0, 0, 0.7, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,542;0,257;0,743;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;the lessons of paternalism ought to be unlearned and the better lesson taught that while the people should patriotically and cheerfully support their government its functions do not include the support of the people.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, -1.258, 0, 0, 0};0,754;0,212;0,732;0,055;0
1893-Cleveland;1893;Cleveland;Democratic;the acceptance of this principle leads to a refusal of bounties and subsidies, which burden the labor and thrift of a portion of our citizens to aid ill-advised or languishing enterprises in which they have no concern.;{0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0};-0,273;0,071;0,808;0,121;0
1893-Cleveland;1893;Cleveland;Democratic;it leads also to a challenge of wild and reckless pension expenditure, which overleaps the bounds of grateful recognition of patriotic service and prostitutes to vicious uses the people's prompt and generous impulse to aid those disabled in their country's defense.;{0, 0, 0, 0, 0, 0.3, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0.5};0,440;0,185;0,710;0,105;0
1893-Cleveland;1893;Cleveland;Democratic;every thoughtful american must realize the importance of checking at its beginning any tendency in public or private station to regard frugality and economy as virtues which we may safely outgrow.;{0, 1.6, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 2.2, 0};0,869;0,286;0,714;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;the toleration of this idea results in the waste of the people's money by their chosen servants and encourages prodigality and extravagance in the home life of our countrymen.;{0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,026;0,089;0,826;0,086;0
1893-Cleveland;1893;Cleveland;Democratic;under our scheme of government the waste of public money is a crime against the citizen, and the contempt of our people for economy and frugality in their personal affairs deplorably saps the strength and sturdiness of our national character.;{0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, 0, 0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0};-0,785;0,065;0,730;0,205;0
1893-Cleveland;1893;Cleveland;Democratic;"it is a plain dictate of honesty and good government that public expenditures should be limited by public necessity, and that this should be measured by the rules of strict economy; and it is equally clear that frugality among the people is the best guaranty of a contented and strong support of free institutions.";{0, 0, 0, 0, 0, 0, 2.2, 0, 1.9, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 3.2, 0, 0, 0, 1.4, 0, 2.3, 1.7, 0, 2.3, 0};0,971;0,344;0,629;0,027;0
1893-Cleveland;1893;Cleveland;Democratic;one mode of the misappropriation of public funds is avoided when appointments to office, instead of being the rewards of partisan activity, are awarded to those whose efficiency promises a fair return of work for the compensation paid to them.;{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 1.7, 0, 0, 0, 1.5, 1.6, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,869;0,266;0,685;0,048;0
1893-Cleveland;1893;Cleveland;Democratic;to secure the fitness and competency of appointees to office and remove from political action the demoralizing madness for spoils, civil-service reform has found a place in our public policy and laws.;{0, 1.4, 0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,153;0,124;0,797;0,080;0
1893-Cleveland;1893;Cleveland;Democratic;the benefits already gained through this instrumentality and the further usefulness it promises entitle it to the hearty support and encouragement of all who desire to see our public service well performed or who hope for the elevation of political sentiment and the purification of political methods.;{0, 1.6, 0, 1.6, 0, 0, 0, 0, 0, 0, 1.2, 0, 1.6, 0, 0, 0, 0, 0, 1.7, 0, 1.8, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,965;0,379;0,621;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;the existence of immense aggregations of kindred enterprises and combinations of business interests formed for the purpose of limiting production and fixing prices is inconsistent with the fair field which ought to be open to every independent activity.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,511;0,107;0,893;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;legitimate strife in business should not be superseded by an enforced concession to the demands of combinations that have the power to destroy, nor should the people to be served lose the benefit of cheapness which usually results from wholesome competition.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0};-0,494;0,064;0,805;0,131;0
1893-Cleveland;1893;Cleveland;Democratic;these aggregations and combinations frequently constitute conspiracies against the interests of the people, and in all their phases they are unnatural and opposed to our american sense of fairness.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,250;0,067;0,933;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;to the extent that they can be reached and restrained by federal power the general government should relieve our citizens from their interference and exactions.;{0, 0, 0, 0, 0, 0, 0, 0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 0, 0, 0, 0, 0, 0};0,440;0,145;0,855;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;loyalty to the principles upon which our government rests positively demands that the equality before the law which it guarantees to every citizen should be justly and in good faith conceded in all parts of the land.;{2.5, 0, 0, 0, 0, 0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 1.8, 0, 0, 0, 0, 0, 0, 0};0,912;0,276;0,724;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;the enjoyment of this right follows the badge of citizenship wherever found, and, unimpaired by race or color, it appeals for recognition to american manliness and fairness.;{0, 2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,557;0,122;0,878;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;our relations with the indians located within our border impose upon us responsibilities we can not escape.;{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, -0.518};-0,405;0,000;0,801;0,199;0
1893-Cleveland;1893;Cleveland;Democratic;humanity and consistency require us to treat them with forbearance and in our dealings with them to honestly and considerately regard their rights and interests.;{0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1};0,772;0,259;0,741;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;every effort should be made to lead them, through the paths of civilization and education, to self-supporting and independent citizenship.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;in the meantime, as the nation's wards, they should be promptly defended against the cupidity of designing men and shielded from every influence or temptation that retards their advancement.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,000;0,000;1,000;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;the people of the united states have decreed that on this day the control of their government in its legislative and executive branches shall be given to a political party pledged in the most positive terms to the accomplishment of tariff reform.;{0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 2.893, 0, 0, 0, 0, 0, 0, 0};0,855;0,194;0,806;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;they have thus determined in favor of a more just and equitable system of federal taxation.;{0, 0, 0, 1.4, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,625;0,267;0,733;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;the agents they have chosen to carry out their purposes are bound by their promises not less than by the command of their masters to devote themselves unremittingly to this service.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0};0,612;0,147;0,853;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;while there should be no surrender of principle, our task must be undertaken wisely and without heedless vindictiveness.;{0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0};0,153;0,133;0,762;0,105;0
1893-Cleveland;1893;Cleveland;Democratic;our mission is not punishment, but the rectification of wrong.;{0, 0, 0, 0, 0.814, 0, 0, 0, 0, -3.15};-0,516;0,130;0,573;0,297;1
1893-Cleveland;1893;Cleveland;Democratic;if in lifting burdens from the daily life of our people we reduce inordinate and unequal advantages too long enjoyed, this is but a necessary incident of our return to right and justice.;{0, 0, 0, -0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.7, 0.75, 0, 0, 1.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.6};0,723;0,213;0,701;0,086;1
1893-Cleveland;1893;Cleveland;Democratic;if we exact from unwilling minds acquiescence in the theory of an honest distribution of the fund of the governmental beneficence treasured up for all, we but insist upon a principle which underlies our free institutions.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15, 0, 0, 0, 0, 0, 0, 0, 1.4, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45, 0};0,883;0,261;0,739;0,000;1
1893-Cleveland;1893;Cleveland;Democratic;when we tear aside the delusions and misconceptions which have blinded our countrymen to their condition under vicious tariff laws, we but show them how far they have been led away from the paths of contentment and prosperity.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25, 0, 0};0,361;0,079;0,878;0,043;1
1893-Cleveland;1893;Cleveland;Democratic;when we proclaim that the necessity for revenue to support the government furnishes the only justification for taxing the people, we announce a truth so plain that its denial would seem to indicate the extent to which judgment may be influenced by familiarity with perversions of the taxing power.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0};0,421;0,094;0,865;0,041;0
1893-Cleveland;1893;Cleveland;Democratic;and when we seek to reinstate the self-confidence and business enterprise of our citizens by discrediting an abject dependence upon governmental favor, we strive to stimulate those elements of american character which support the hope of american achievement.;{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0.9, 0, 0, 0, 0, 0, 0, 1.7, 0, 1.9, 0, 0, 0};0,848;0,231;0,769;0,000;0
1893-Cleveland;1893;Cleveland;Democratic;anxiety for the redemption of the pledges which my party has made and solicitude for the complete justification of the trust the people have reposed in us constrain me to remind those with whom i am to cooperate that we can succeed in doing the work which has been especially set before us only by the most sincere, harmonious, and disinterested effort.;{-0.7, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.993, 2.27835, 0, 0, 0};0,930;0,211;0,765;0,023;0
1893-Cleveland;1893;Cleveland;Democratic;"even if insuperable obstacles and opposition prevent the consummation of our task, we shall hardly be excused; and if failure can be traced to our fault or neglect we may be sure the people will hold us to a swift and exacting accountability.";{0, 0, 0, -1.6, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, -1.7, 0, -2, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0};-0,813;0,098;0,682;0,220;0
1893-Cleveland;1893;Cleveland;Democratic;the oath i now take to preserve, protect, and defend the constitution of the united states not only impressively defines the great responsibility i assume, but suggests obedience to constitutional commands as the rule by which my official conduct must be guided.;{0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0, 0, 0, 0.9, 0, 0, 0, -0.74, 0, 0, 1.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0};0,544;0,136;0,826;0,038;1
